game_id,player_id,timestamp,tic,x,y,z,angle,momx
5,5,2025-11-05 08:45:42,9584,309,430,0,151.17,-8,3
5,5,2025-11-05 08:45:43,9619,38,529,8,158.20,-8,2
5,5,2025-11-05 08:45:45,9698,1753,294,-64,323.79,1,-2
5,5,2025-11-05 08:45:46,9747,1772,276,-64,358.95,-2,0
5,5,2025-11-05 08:45:47,9782,1752,278,-64,350.16,-1,0
5,5,2025-11-05 08:45:48,9824,1876,241,-64,299.18,1,-1
5,5,2025-11-05 08:45:49,9859,1919,123,-64,304.45,2,-5
5,5,2025-11-05 08:45:50,9894,2044,-76,-64,297.42,4,-7
5,5,2025-11-05 08:45:51,9929,2072,-150,-64,218.32,-4,-4
5,5,2025-11-05 08:45:52,9964,1900,-332,-64,246.45,-5,-8
5,5,2025-11-05 08:45:53,9999,1827,-533,-64,264.02,-1,-7
5,5,2025-11-05 08:45:54,10034,1786,-801,-64,223.59,-4,-8
5,5,2025-11-05 08:45:55,10069,1653,-913,-64,221.84,-1,-1
5,5,2025-11-05 08:45:56,10104,1617,-967,-64,241.17,-4,-6
5,5,2025-11-05 08:45:57,10139,1430,-1131,-64,172.62,-8,-1
5,5,2025-11-05 08:45:58,10174,1345,-1126,-64,104.06,-1,0
5,5,2025-11-05 08:45:59,10209,1318,-1023,-64,95.27,-1,0
5,5,2025-11-05 08:46:05,10390,1311,-989,-64,102.30,-2,5
5,5,2025-11-05 08:46:06,10425,1294,-913,-64,86.48,-1,0
5,5,2025-11-05 08:46:08,10512,1208,-880,-64,160.31,-7,2
5,5,2025-11-05 08:46:09,10547,1024,-813,-64,121.64,-2,0
5,5,2025-11-05 08:46:10,10582,1015,-799,-64,72.42,1,3
5,5,2025-11-05 08:46:11,10617,1029,-729,-64,95.27,-1,4
5,5,2025-11-05 08:46:12,10652,1012,-494,-88,72.42,-1,3
5,5,2025-11-05 08:46:13,10687,1012,-454,-88,72.42,0,2
5,5,2025-11-05 08:46:14,10722,1092,-243,-64,56.60,2,4
5,5,2025-11-05 08:46:15,10757,1160,-128,-64,56.60,3,6
5,5,2025-11-05 08:46:16,10792,1231,-35,-56,56.60,0,0
5,5,2025-11-05 08:46:18,10857,1209,-58,-56,225.35,-5,-5
5,5,2025-11-05 08:46:19,10892,1037,-233,-64,244.69,-3,-3
5,5,2025-11-05 08:46:20,10927,1012,-258,-64,232.38,-1,-1
5,5,2025-11-05 08:46:21,10971,898,-399,-64,237.66,-5,-7
5,5,2025-11-05 08:46:22,11006,743,-584,-64,218.32,-6,-5
5,5,2025-11-05 08:46:23,11041,661,-678,-88,307.97,2,-4
5,5,2025-11-05 08:46:24,11076,791,-847,-64,320.27,1,-3
5,5,2025-11-05 08:46:25,11111,810,-866,-64,39.38,1,1
5,5,2025-11-05 08:46:26,11146,944,-771,-64,20.04,5,2
5,5,2025-11-05 08:46:27,11181,1188,-678,-64,35.86,4,1
5,5,2025-11-05 08:46:28,11216,1237,-659,-64,79.80,0,0
5,5,2025-11-05 08:46:30,11268,1225,-528,-64,95.62,-1,7
5,5,2025-11-05 08:46:31,11303,1198,-257,-64,95.62,-1,5
5,5,2025-11-05 08:46:32,11338,1193,-206,-64,16.52,-1,0
5,5,2025-11-05 08:46:34,11410,1208,-292,-64,288.63,0,-2
5,5,2025-11-05 08:46:35,11445,1247,-416,-69,288.63,2,-7
5,5,2025-11-05 08:46:36,11480,1232,-372,-64,288.63,-3,7
5,5,2025-11-05 08:46:37,11515,1175,-203,-64,350.16,-1,0
5,5,2025-11-05 08:46:38,11556,1171,-176,-64,92.11,-1,4
5,5,2025-11-05 08:46:39,11591,1170,-21,-56,35.86,0,0
5,5,2025-11-05 08:46:40,11626,1236,30,-56,97.38,0,0
5,5,2025-11-05 08:46:42,11704,1181,-1121,-64,180.00,-3,-1
5,5,2025-11-05 08:46:43,11739,956,-1104,-64,164.18,-8,1
5,5,2025-11-05 08:46:44,11774,783,-1084,-64,248.55,-1,0
5,5,2025-11-05 08:46:45,11809,791,-1138,-64,287.23,1,-7
5,5,2025-11-05 08:46:51,12014,827,-1170,-64,71.37,1,5
5,5,2025-11-05 08:46:52,12049,984,-995,-64,338.20,7,0
5,5,2025-11-05 08:46:53,12084,1090,-1011,-64,259.10,0,-1
5,5,2025-11-05 08:46:54,12135,975,-1038,-64,183.52,-7,-2
5,5,2025-11-05 08:46:55,12170,751,-1046,-64,141.33,-3,0
5,5,2025-11-05 08:46:56,12205,721,-1066,-64,157.15,-1,-1
5,5,2025-11-05 08:46:58,12245,709,-1109,-64,148.36,-1,-1
5,5,2025-11-05 08:46:59,12307,709,-1122,-64,90.35,-1,4
5,5,2025-11-05 08:47:00,12342,708,-986,-64,141.33,-1,0
5,5,2025-11-05 08:47:02,12383,681,-983,-64,188.79,-6,-1
5,5,2025-11-05 08:47:03,12418,537,-1002,-64,123.75,-1,0
5,5,2025-11-05 08:47:05,12487,655,-909,-64,74.53,2,1
5,5,2025-11-05 08:47:06,12522,634,-836,-64,130.78,-5,5
5,5,2025-11-05 08:47:07,12557,544,-719,-64,176.48,-1,0
5,5,2025-11-05 08:47:09,12643,514,-742,-64,227.46,-4,-5
5,5,2025-11-05 08:47:10,12678,357,-913,-64,257.34,-2,-3
5,5,2025-11-05 08:47:11,12713,365,-1011,-64,255.59,0,-2
5,5,2025-11-05 08:47:12,12748,317,-1040,-64,188.79,-5,-1
5,5,2025-11-05 08:47:13,12783,196,-1020,-64,162.42,-6,2
5,5,2025-11-05 08:47:15,12851,203,-1036,-64,329.41,5,-4
5,5,2025-11-05 08:47:16,12886,407,-1165,-64,355.78,0,-2
5,5,2025-11-05 08:47:17,12921,407,-1182,-64,355.78,0,-1
5,5,2025-11-05 08:47:19,12987,531,-1192,-64,355.78,7,-1
5,5,2025-11-05 08:47:25,13200,2,-689,0,251.37,-1,-3
5,5,2025-11-05 08:47:26,13235,-42,-762,0,232.03,-4,-6
5,5,2025-11-05 08:47:27,13270,-153,-949,0,279.49,0,-7
5,5,2025-11-05 08:47:28,13305,-118,-1216,0,279.49,1,-9
5,5,2025-11-05 08:47:30,13361,-102,-1264,0,279.49,0,0
5,5,2025-11-05 08:47:31,13396,-88,-1264,0,2.11,0,0
5,5,2025-11-05 08:47:37,13638,-81,-1242,0,82.97,0,4
5,5,2025-11-05 08:47:38,13673,-65,-1114,0,139.22,0,0
5,5,2025-11-05 08:47:39,13708,-187,-1002,0,169.10,-2,1
5,5,2025-11-05 08:47:40,13743,-89,-968,0,223.59,1,0
5,5,2025-11-05 08:47:41,13778,-218,-1082,0,172.62,-1,-1
5,5,2025-11-05 08:47:45,13888,-207,-1071,0,51.33,2,2
5,5,2025-11-05 08:47:46,13923,-145,-1004,0,105.82,0,0
5,5,2025-11-05 08:47:47,13977,-200,-952,0,137.46,-6,4
5,5,2025-11-05 08:47:48,14012,-260,-765,8,81.21,1,7
5,5,2025-11-05 08:47:49,14047,-244,-579,56,97.03,-1,6
5,5,2025-11-05 08:47:50,14082,-264,-417,64,97.03,-1,0
5,5,2025-11-05 08:47:53,14187,-245,-530,64,260.16,0,-3
5,5,2025-11-05 08:47:54,14222,-272,-646,40,283.01,0,-6
5,5,2025-11-05 08:47:55,14257,-236,-879,0,337.50,0,-4
5,5,2025-11-05 08:47:56,14292,-192,-878,0,40.78,4,3
5,5,2025-11-05 08:47:57,14327,-13,-724,0,74.18,2,1
5,5,2025-11-05 08:47:58,14362,-26,-669,0,133.95,-5,4
