game_id,player_id,timestamp,tic,x,y,z,angle,momx
4,4,2025-11-05 09:57:25,8989,-546,981,0,195.60,-2,-1
4,4,2025-11-05 09:57:27,9047,817,1523,0,229.48,0,0
4,4,2025-11-05 09:57:28,9082,890,1615,0,240.38,3,4
4,4,2025-11-05 09:57:29,9117,876,1636,0,168.53,-10,1
4,4,2025-11-05 09:57:30,9152,566,1583,0,272.20,-4,-11
4,4,2025-11-05 09:57:31,9187,538,1647,0,262.00,-1,-2
4,4,2025-11-05 09:57:32,9222,400,1537,0,276.11,0,-6
4,4,2025-11-05 09:57:33,9257,490,1173,0,326.69,-2,-7
4,4,2025-11-05 09:57:34,9292,873,1134,0,357.06,15,-1
4,4,2025-11-05 09:57:35,9333,769,1279,0,60.82,-3,12
4,4,2025-11-05 09:57:37,9386,-552,775,0,121.03,7,-11
4,4,2025-11-05 09:57:38,9421,-462,644,0,120.32,-1,0
4,4,2025-11-05 09:57:39,9456,-629,834,0,127.75,-11,11
4,4,2025-11-05 09:57:41,9528,-676,838,0,87.01,-1,-12
4,4,2025-11-05 09:57:42,9563,-685,616,0,91.19,-1,-1
4,4,2025-11-05 09:57:43,9598,-683,587,0,96.99,0,-2
4,4,2025-11-05 09:57:44,9633,-703,837,0,90.04,-1,15
4,4,2025-11-05 09:57:45,9686,732,1159,0,187.73,0,-11
4,4,2025-11-05 09:57:46,9721,821,1104,0,103.05,2,-2
4,4,2025-11-05 09:57:47,9756,903,1321,0,89.21,1,15
4,4,2025-11-05 09:57:48,9791,776,1647,0,218.58,0,0
4,4,2025-11-05 09:57:49,9826,657,1450,0,267.67,-4,-15
4,4,2025-11-05 09:57:50,9861,423,1104,0,141.64,3,-1
4,4,2025-11-05 09:57:51,9896,470,1133,0,50.27,-2,-3
4,4,2025-11-05 09:57:52,9932,458,1080,8,86.53,0,-2
4,4,2025-11-05 09:57:53,9967,453,1080,8,46.71,0,1
4,4,2025-11-05 09:57:54,10002,463,1099,8,68.03,0,0
4,4,2025-11-05 09:57:55,10039,463,1104,6,82.79,0,0
4,4,2025-11-05 09:57:56,10074,461,1107,0,71.19,-1,-1
4,4,2025-11-05 09:57:57,10109,485,1222,0,169.54,5,0
4,4,2025-11-05 09:57:58,10144,460,1189,0,204.92,-4,-2
4,4,2025-11-05 09:57:59,10179,409,1171,0,193.40,-5,-2
4,4,2025-11-05 09:58:00,10214,376,1159,8,192.26,0,-1
4,4,2025-11-05 09:58:01,10249,392,1147,8,311.84,3,-7
4,4,2025-11-05 09:58:02,10284,459,1101,8,272.72,0,-1
4,4,2025-11-05 09:58:03,10319,400,900,0,161.06,-2,0
4,4,2025-11-05 09:58:04,10354,396,974,8,172.75,-1,0
4,4,2025-11-05 09:58:05,10391,400,982,0,329.33,-1,0
4,4,2025-11-05 09:58:06,10426,496,929,0,354.64,3,-3
4,4,2025-11-05 09:58:07,10461,491,920,0,314.65,0,-1
4,4,2025-11-05 09:58:08,10496,508,900,0,321.99,1,-3
4,4,2025-11-05 09:58:09,10531,520,879,0,314.74,0,-1
4,4,2025-11-05 09:58:10,10566,504,899,0,301.82,-1,0
4,4,2025-11-05 09:58:11,10601,507,893,0,282.13,-1,0
4,4,2025-11-05 09:58:12,10636,499,977,0,215.24,2,8
4,4,2025-11-05 09:58:13,10671,646,830,0,312.58,7,-5
4,4,2025-11-05 09:58:14,10706,773,689,0,295.00,0,-2
4,4,2025-11-05 09:58:15,10741,773,687,0,304.89,-2,2
4,4,2025-11-05 09:58:16,10776,807,634,0,301.03,4,-8
4,4,2025-11-05 09:58:17,10811,831,656,0,289.51,2,-6
4,4,2025-11-05 09:58:18,10846,836,695,0,279.62,0,-5
4,4,2025-11-05 09:58:19,10881,874,460,0,274.35,0,-3
4,4,2025-11-05 09:58:20,10916,876,455,0,275.54,-1,8
4,4,2025-11-05 09:58:21,10951,862,533,0,278.35,0,-7
4,4,2025-11-05 09:58:22,10986,913,360,0,269.78,0,1
4,4,2025-11-05 09:58:23,11021,1089,242,0,318.38,-5,1
4,4,2025-11-05 09:58:24,11056,1011,266,0,247.94,2,7
4,4,2025-11-05 09:58:25,11091,1008,247,0,244.34,-4,-7
4,4,2025-11-05 09:58:26,11126,745,-119,0,189.98,-9,-7
4,4,2025-11-05 09:58:27,11161,663,-185,0,242.97,0,-3
4,4,2025-11-05 09:58:28,11196,455,-424,0,258.71,-8,-9
4,4,2025-11-05 09:58:29,11231,400,-326,0,286.00,-1,1
4,4,2025-11-05 09:58:30,11266,418,-383,0,202.15,6,1
4,4,2025-11-05 09:58:31,11301,484,-367,0,197.53,-9,-3
4,4,2025-11-05 09:58:32,11336,423,-366,0,255.10,1,2
4,4,2025-11-05 09:58:33,11371,435,-342,0,254.75,0,0
4,4,2025-11-05 09:58:35,11413,436,-414,0,273.78,0,-3
4,4,2025-11-05 09:58:36,11448,437,-442,8,273.78,0,-1
4,4,2025-11-05 09:58:37,11491,437,-468,8,278.88,-1,0
4,4,2025-11-05 09:58:38,11526,400,-646,0,169.58,-2,-4
4,4,2025-11-05 09:58:39,11561,376,-564,8,202.32,-1,-1
4,4,2025-11-05 09:58:40,11596,300,-575,8,178.86,-4,0
4,4,2025-11-05 09:58:41,11631,301,-614,0,347.30,7,-4
4,4,2025-11-05 09:58:42,11666,307,-580,8,7.69,0,1
4,4,2025-11-05 09:58:43,11701,462,-613,0,289.56,8,-7
4,4,2025-11-05 09:58:44,11737,537,-776,8,263.80,-1,-2
4,4,2025-11-05 09:58:45,11772,529,-725,0,292.85,1,-1
4,4,2025-11-05 09:58:46,11807,456,-987,0,242.84,-9,-10
4,4,2025-11-05 09:58:48,11842,-230,-1854,32,158.07,-1,2
4,4,2025-11-05 09:58:49,11877,-219,-1821,32,113.42,-1,0
4,4,2025-11-05 09:58:50,11912,-238,-1729,16,78.53,-1,2
4,4,2025-11-05 09:58:51,11947,-267,-1653,0,74.40,-2,12
4,4,2025-11-05 09:58:52,11982,-240,-1566,0,72.38,0,3
4,4,2025-11-05 09:58:53,12017,-215,-1498,0,15.78,1,1
4,4,2025-11-05 09:58:54,12052,-83,-1442,0,96.02,4,10
4,4,2025-11-05 09:58:55,12087,5,-1100,0,86.09,1,13
4,4,2025-11-05 09:58:56,12122,15,-1046,0,99.10,-1,8
4,4,2025-11-05 09:58:57,12157,-5,-913,0,176.35,-2,0
4,4,2025-11-05 09:58:58,12192,-339,-1008,0,182.86,-9,-1
4,4,2025-11-05 09:58:59,12227,-502,-956,0,149.90,-9,3
4,4,2025-11-05 09:59:00,12262,-656,-746,0,108.54,-1,7
4,4,2025-11-05 09:59:01,12297,-719,-526,8,90.48,-1,-2
4,4,2025-11-05 09:59:02,12332,-703,-464,8,72.55,2,8
4,4,2025-11-05 09:59:03,12388,-277,209,0,86.84,0,0
4,4,2025-11-05 09:59:04,12423,-281,208,0,56.65,0,0
4,4,2025-11-05 09:59:06,12483,-174,361,0,135.04,3,2
4,4,2025-11-05 09:59:07,12518,-288,495,0,144.27,-4,0
4,4,2025-11-05 09:59:08,12553,-407,528,0,119.09,-5,3
4,4,2025-11-05 09:59:09,12588,-622,577,0,190.72,-13,-5
4,4,2025-11-05 09:59:10,12623,-886,607,0,5.62,4,5
4,4,2025-11-05 09:59:11,12658,-714,577,0,17.45,-8,1
4,4,2025-11-05 09:59:12,12693,-918,638,0,342.77,-13,4
4,4,2025-11-05 09:59:13,12728,-809,644,0,355.74,-5,0
4,4,2025-11-05 09:59:14,12763,-903,636,0,291.18,5,-7
4,4,2025-11-05 09:59:15,12798,-793,436,0,66.40,-5,-11
4,4,2025-11-05 09:59:16,12833,-934,131,0,60.29,-3,-6
4,4,2025-11-05 09:59:17,12868,-833,320,0,81.52,1,3
4,4,2025-11-05 09:59:18,12903,-902,162,0,71.54,-5,-13
4,4,2025-11-05 09:59:19,12938,-935,252,0,60.29,1,9
4,4,2025-11-05 09:59:20,12973,-1046,107,0,63.46,-7,-14
4,4,2025-11-05 09:59:21,13008,-1041,254,0,42.93,2,9
4,4,2025-11-05 09:59:22,13043,-1102,153,0,28.34,1,-1
4,4,2025-11-05 09:59:23,13078,-851,194,0,114.61,4,-6
4,4,2025-11-05 09:59:24,13113,-626,-21,0,0.40,11,-1
4,4,2025-11-05 09:59:25,13148,-390,100,0,219.77,-3,4
4,4,2025-11-05 09:59:26,13183,-610,-84,0,243.37,-8,-9
4,4,2025-11-05 09:59:27,13218,-586,-244,0,338.38,10,-7
4,4,2025-11-05 09:59:28,13253,-79,-365,0,16.08,12,0
4,4,2025-11-05 09:59:29,13288,68,-308,0,69.26,3,7
4,4,2025-11-05 09:59:30,13323,81,90,0,139.79,0,4
4,4,2025-11-05 09:59:31,13358,56,90,0,253.12,-4,-9
4,4,2025-11-05 09:59:32,13393,-5,-42,0,206.32,-1,-1
4,4,2025-11-05 09:59:33,13428,-8,-38,0,155.65,-4,1
4,4,2025-11-05 09:59:34,13463,-53,-6,0,81.56,-1,7
4,4,2025-11-05 09:59:35,13498,-39,309,0,85.83,0,14
4,4,2025-11-05 09:59:36,13533,46,683,0,336.62,8,2
4,4,2025-11-05 09:59:37,13568,314,534,0,62.09,1,-6
4,4,2025-11-05 09:59:38,13603,292,595,0,107.89,-1,6
4,4,2025-11-05 09:59:39,13638,268,701,0,107.89,-1,0
4,4,2025-11-05 09:59:40,13673,157,832,0,147.96,-2,1
4,4,2025-11-05 09:59:41,13708,16,879,0,178.55,-12,1
4,4,2025-11-05 09:59:42,13743,-508,940,0,175.61,-14,1
4,4,2025-11-05 09:59:44,13798,825,1534,0,228.74,0,0
4,4,2025-11-05 09:59:45,13833,719,1398,0,233.26,-2,-2
4,4,2025-11-05 09:59:46,13868,916,1357,0,168.53,7,-2
4,4,2025-11-05 09:59:47,13903,926,1444,0,109.25,-4,11
4,4,2025-11-05 09:59:48,13938,696,1525,0,274.97,-3,-13
4,4,2025-11-05 09:59:49,13973,421,1177,0,286.30,-7,-1
4,4,2025-11-05 09:59:50,14008,516,1251,0,11.12,0,0
4,4,2025-11-05 09:59:51,14043,524,1434,0,38.67,8,11
4,4,2025-11-05 09:59:52,14078,655,1586,0,251.46,-2,-5
4,4,2025-11-05 09:59:53,14113,664,1647,0,267.50,0,0
4,4,2025-11-05 09:59:54,14154,744,1603,0,236.07,-5,-14
4,4,2025-11-05 09:59:55,14189,789,1641,0,199.42,2,0
